id,name,price,sold,rating
2805,Ultimus,441966,145305,1.15
2806,Chuwi,181158,491733,4.1
2807,LG,125236,634211,3.34
2808,LG,50976,820755,3.14
2809,Huawei,462804,568009,1.4
2810,Infinix,29389,875468,2.74
2811,Wings,143742,498970,4.78
2812,Samsung,179497,42193,3.54
2813,iBall,378841,899077,4.34
2814,Acer,136126,973954,2.2
2815,Lenovo,157146,153634,1.55
2816,iBall,16536,760832,1.98
2817,Infinix,12496,912894,1.52
2818,Infinix,245999,822865,1.35
2819,Asus,28619,371151,1.39
2820,Jio,598192,884282,2.03
2821,Gigabyte,63436,770894,4.4
2822,Primebook,37629,166687,3.52
2823,HP,230056,520893,4.55
2824,Chuwi,244694,486438,4.02
2825,Zebronics,75527,929444,4.02
2826,ASUS,195439,946332,4.31
2827,Primebook,233448,442506,2.66
2828,AXL,445882,594118,2.83
2829,Chuwi,408878,866646,2.26
2830,Huawei,77977,328956,1.38
2831,LG,541469,303305,3.45
2832,Walker,203342,935311,1.76
2833,HP,57085,265863,1.22
2834,Infinix,377017,709173,1.37
2835,Xiaomi,161269,586568,2.07
2836,Walker,94802,472762,2.43
2837,Apple,507198,64632,2.13
2838,Avita,46268,169439,2.54
2839,Ultimus,123742,515441,2.36
2840,Acer,592883,117585,1.15
2841,AXL,424062,874502,1.95
2842,Acer,511153,14235,2.96
2843,Lenovo,191700,92656,3.89
2844,Zebronics,519193,782737,3.49
2845,Lenovo,158432,916277,3.56
2846,Microsoft,53764,810897,4.05
2847,Huawei,331168,440153,4.34
2848,Dell,496629,416737,4.36
2849,Asus,531116,864730,4.61
2850,Ninkear,41432,713249,2.46
2851,Razer,236830,28797,1.08
2852,Acer,532071,421096,1.76
2853,Xiaomi,568135,399475,2.39
2854,HP,411799,670883,2.52
2855,Huawei,70185,386263,4.59
2856,Colorful,448359,519264,1.08
2857,Fujitsu,263273,835641,1.94
2858,Ultimus,436044,313953,3.52
2859,Microsoft,309070,148145,1.07
2860,Gigabyte,399148,563253,3.48
2861,Huawei,244686,42455,3.1
2862,Wings,188743,211577,1.08
2863,Dell,199280,356717,3.15
2864,Razer,222537,199406,3.52
2865,iBall,226443,810110,2.3
2866,Asus,357973,158806,4.02
2867,LG,165483,857958,2.02
2868,Zebronics,580696,236238,2.68
2869,Apple,306087,390317,1.91
2870,Acer,436689,664470,2.68
2871,ASUS,201591,197700,3.5
2872,HP,157569,956687,3.13
2873,MSI,229212,395026,4.18
2874,Zebronics,137192,227855,3.37
2875,Avita,110113,442038,4.61
2876,Samsung,103052,857902,4.23
2877,MSI,304354,312736,2.0
2878,Walker,35534,615955,3.79
2879,Asus,471927,470636,3.75
2880,iBall,336968,424328,1.67
2881,Samsung,439919,204465,4.66
2882,Primebook,147220,16560,2.33
2883,HP,451852,993839,3.1
2884,LG,131577,102647,4.62
2885,Infinix,214430,166587,4.99
2886,LG,327471,86852,4.53
2887,Apple,106861,197394,2.84
2888,Tecno,556413,69033,4.29
2889,Tecno,521503,575218,1.94
2890,Honor,297257,334051,4.3
2891,Ultimus,258700,702940,2.65
2892,Colorful,342705,42200,2.2
2893,MSI,44269,249879,3.79
2894,Zebronics,293813,704536,1.34
2895,iBall,244321,661209,2.29
2896,Jio,317074,885327,1.51
2897,Huawei,85142,422620,4.39
2898,MSI,64738,599495,3.2
2899,Wings,313706,868996,4.73
2900,Xiaomi,190418,13637,4.6
2901,Huawei,474336,550312,2.87
2902,MSI,152557,73212,4.29
2903,Colorful,91368,551448,4.57
2904,Acer,149930,937033,2.35
2905,Xiaomi,513832,464995,3.86
2906,HP,246602,332427,4.79
2907,Gigabyte,293015,800982,3.94
2908,Microsoft,264657,879516,4.7
2909,Tecno,591309,505319,2.79
2910,MSI,213057,125104,2.35
2911,Primebook,411039,57897,3.18
2912,Jio,139751,660642,4.46
2913,Fujitsu,248429,210165,4.17
2914,HP,406597,17653,4.94
2915,Chuwi,488578,531700,3.5
2916,Tecno,312428,282335,1.58
2917,AXL,341594,519330,1.92
2918,Apple,405221,413868,3.97
2919,Lenovo,421687,147687,4.44
2920,Dell,35450,568593,3.41
2921,Infinix,433756,691559,2.62
2922,Chuwi,398988,935641,2.45
2923,Ultimus,47639,209755,3.05
2924,Walker,403950,673925,4.22
2925,Honor,84263,751852,4.23
2926,Huawei,370919,776955,4.4
2927,Ultimus,34415,222791,2.12
2928,LG,492825,161958,4.46
2929,Colorful,246722,379510,3.17
2930,Microsoft,103503,267017,1.98
2931,Primebook,138898,305805,4.27
2932,Chuwi,249325,544190,3.68
2933,Samsung,141562,857002,3.75
2934,Honor,463830,560544,3.34
2935,MSI,570062,832839,1.76
2936,Fujitsu,288578,874047,2.58
2937,Chuwi,80250,845750,2.99
2938,Zebronics,587320,509824,1.57
2939,Wings,121870,469566,3.35
2940,Microsoft,522704,723092,3.1
2941,Microsoft,359504,881949,3.45
2942,Lenovo,229409,803198,4.22
2943,Primebook,288834,646950,1.22
2944,Zebronics,122719,351700,3.21
2945,Lenovo,18913,997434,2.79
2946,Acer,534571,206149,2.36
2947,Apple,207702,75707,3.09
2948,Tecno,409058,297347,1.87
2949,Samsung,231590,938585,3.46
2950,Wings,508052,992844,2.28
2951,Wings,161797,711740,2.22
2952,Xiaomi,128454,873417,3.87
2953,Apple,45374,415702,2.65
2954,Lenovo,379308,810914,3.8
2955,Zebronics,27004,316289,2.27
2956,Fujitsu,429117,846896,2.43
2957,Dell,100873,587783,4.85
2958,Avita,29767,424916,2.59
2959,ASUS,175471,144655,3.62
2960,Xiaomi,300373,92076,4.99
2961,Jio,141895,165643,2.57
2962,Asus,247723,369402,4.85
2963,Primebook,120654,881452,4.25
2964,Dell,423567,27497,4.92
2965,Apple,144705,410632,2.12
2966,HP,443070,212253,1.7
2967,Colorful,347102,393182,4.01
2968,Microsoft,384292,674683,4.73
2969,Dell,89411,437290,3.72
2970,ASUS,32969,844512,2.83
2971,Razer,392995,747583,4.78
2972,Avita,407108,191824,1.07
2973,Honor,517689,945590,4.16
2974,Walker,221455,578638,2.8
2975,Acer,285170,593173,3.58
2976,Razer,360840,475820,1.94
2977,Dell,83938,836894,3.3
2978,Ninkear,165435,847485,2.14
2979,Chuwi,422428,17003,1.01
2980,Razer,421027,54476,3.32
2981,iBall,152743,971883,3.44
2982,Fujitsu,417195,689145,4.78
2983,Huawei,411290,873569,1.68
2984,Lenovo,551653,236784,3.79
2985,Wings,582662,133509,2.67
2986,Primebook,296555,674731,2.65
2987,Avita,72182,212524,4.39
2988,iBall,317315,127134,1.6
2989,Lenovo,501212,468708,1.77
2990,Microsoft,148163,746055,3.77
2991,Ultimus,492250,540615,3.85
2992,Ninkear,303104,380399,4.5
2993,Wings,320641,634513,4.9
2994,Asus,533556,891254,3.28
2995,LG,166593,362999,1.43
2996,iBall,360649,820436,2.53
2997,LG,575346,680400,1.38
2998,MSI,132713,738750,3.74
2999,AXL,13965,969006,1.11
3000,Dell,260858,533590,1.45
3001,Apple,88086,17470,3.18
3002,Apple,375651,360861,3.49
3003,Asus,245253,702447,1.68
3004,iBall,564012,654505,2.99
3005,Colorful,29315,356096,3.45
3006,AXL,17251,718836,2.22
3007,ASUS,597082,755460,4.37
3008,Walker,131307,263172,1.58
3009,HP,573954,81491,4.68
3010,Ninkear,448763,716536,2.04
3011,Huawei,8900,860240,2.51
3012,LG,578561,914415,2.43
3013,Honor,459961,285183,3.93
3014,Acer,519553,695067,1.97
3015,Xiaomi,481200,342259,4.74
3016,Jio,371334,991299,4.9
3017,HP,301392,849883,4.0
3018,Zebronics,25253,633263,4.73
3019,Asus,27560,930514,1.88
3020,Fujitsu,560764,867189,2.19
3021,Jio,378428,562594,1.23
3022,Lenovo,235722,934581,3.64
3023,Microsoft,377674,719833,4.77
3024,Ninkear,289308,314569,1.25
3025,Ninkear,250331,96036,1.5
3026,iBall,481505,34190,4.97
3027,Primebook,132084,291485,2.09
3028,LG,219360,859282,3.0
3029,Microsoft,216556,829781,4.11
3030,Lenovo,106993,603856,2.12
3031,Asus,572553,307358,1.25
3032,Colorful,103835,425832,2.81
3033,AXL,472469,684536,2.91
3034,Xiaomi,199941,115754,3.3
3035,Microsoft,369827,36017,4.55
3036,Zebronics,442766,443481,1.63
3037,Ninkear,483326,769361,3.45
3038,Lenovo,539591,599692,1.88
3039,Samsung,259232,419452,4.14
3040,Gigabyte,539041,310208,3.09
3041,Wings,351017,141351,2.14
3042,Samsung,564924,981682,2.71
3043,Walker,510127,311092,1.37
3044,Honor,474666,956655,4.59
3045,Asus,321142,460650,4.8
3046,Apple,598355,34838,2.9
3047,Microsoft,98027,568082,2.54
3048,Primebook,548454,449075,1.25
3049,Ninkear,314150,801456,2.33
3050,Wings,84175,517039,3.65
3051,Acer,103501,368425,4.81
3052,Jio,274236,822720,4.03
3053,ASUS,12043,150832,2.53
3054,Dell,499809,423165,2.35
3055,Ultimus,296026,555554,4.28
3056,Tecno,391538,165630,1.9
3057,Zebronics,228979,407917,3.37
3058,Lenovo,555516,660748,1.09
3059,Infinix,598501,547716,4.6
3060,Ninkear,403955,721431,2.53
3061,AXL,446285,945394,2.64
3062,Asus,314893,304220,1.86
3063,ASUS,538122,474403,3.91
3064,Gigabyte,169488,499513,2.6
3065,Ninkear,234584,857386,1.1
3066,LG,515654,302287,3.34
3067,LG,339919,782427,2.38
3068,Primebook,478882,199265,2.18
3069,Asus,404885,416913,4.32
3070,Colorful,104529,305811,1.9
3071,Huawei,9427,639216,2.9
3072,Lenovo,440806,604456,3.64
3073,Colorful,364980,922713,4.52
3074,LG,91400,742868,3.15
3075,Tecno,335913,481094,3.87
3076,Samsung,287194,96039,2.62
3077,LG,404283,155659,3.25
3078,Samsung,365775,29531,4.77
3079,LG,70005,713264,1.96
3080,Wings,459458,362208,2.6
3081,ASUS,44933,116093,3.68
3082,Fujitsu,508398,76038,4.36
3083,LG,191897,307161,3.58
3084,Dell,588143,967313,3.88
3085,Wings,97444,108027,4.4
3086,Colorful,93017,650890,1.17
3087,Razer,107874,630786,1.63
3088,iBall,319123,714230,2.44
3089,Apple,488705,188507,4.42
3090,Dell,274361,530427,1.88
3091,iBall,438916,705887,2.22
3092,Infinix,87513,252107,4.51
3093,Xiaomi,247695,927465,1.93
3094,Chuwi,374729,614719,2.37
3095,Honor,489913,911701,2.04
3096,Walker,173595,34942,2.02
3097,Huawei,345805,665976,3.43
3098,Asus,466603,862303,4.28
3099,LG,376449,496654,2.13
3100,Apple,583034,746743,1.17
3101,HP,344667,800314,3.59
3102,Tecno,323890,837749,3.76
3103,Ultimus,174045,250520,3.78
3104,Huawei,33185,853791,1.89
3105,ASUS,529172,498388,2.88
3106,Walker,335936,954913,4.31
3107,Razer,186575,645375,2.77
3108,Wings,249969,167430,4.95
3109,Honor,367218,162356,4.66
3110,Avita,305116,971526,2.91
3111,Microsoft,227924,169660,1.46
3112,ASUS,163990,463949,1.89
3113,MSI,265405,623670,3.12
3114,Honor,71129,568216,3.87
3115,AXL,183769,760150,2.83
3116,Wings,82568,752906,1.89
3117,Wings,374920,941275,4.43
3118,Zebronics,593716,213104,2.19
3119,Samsung,243876,218182,4.34
3120,Apple,415189,737777,2.33
3121,Wings,215006,489623,3.37
3122,Gigabyte,121371,6969,2.71
3123,Wings,514281,120520,4.12
3124,Primebook,566259,171307,1.45
3125,ASUS,336314,523661,2.17
3126,HP,583594,575431,4.95
3127,Fujitsu,381299,342353,3.55
3128,ASUS,368182,678173,1.89
3129,Chuwi,401330,667651,3.01
3130,Acer,557680,693242,1.73
3131,Samsung,245780,894477,1.25
3132,Honor,89301,401537,3.37
3133,Primebook,356723,537953,4.34
3134,AXL,497612,925972,4.35
3135,Wings,121613,696350,3.52
3136,Tecno,148819,197296,2.19
3137,MSI,440193,110533,1.28
3138,Gigabyte,551477,164723,4.84
3139,Chuwi,469001,190181,1.1
3140,Xiaomi,293969,688038,1.29
3141,Apple,551015,826358,2.87
3142,Huawei,79530,433667,3.67
3143,Razer,208327,114945,3.09
3144,Zebronics,149367,276294,1.09
3145,Primebook,21508,755298,4.02
3146,Avita,580690,752570,1.32
3147,Avita,187339,589408,2.57
3148,Walker,567705,93908,3.89
3149,Samsung,255995,209689,3.28
3150,Tecno,281808,849206,3.75
3151,Microsoft,506837,474347,1.75
3152,Razer,57007,927687,3.61
3153,MSI,498832,848014,3.01
3154,Xiaomi,178687,336277,1.09
3155,Primebook,502240,315569,4.47
3156,Tecno,594347,82285,2.49
3157,Xiaomi,304564,127955,4.52
3158,Zebronics,17217,886965,3.58
3159,Lenovo,331616,635752,2.39
3160,Dell,104849,982480,4.42
3161,Chuwi,27855,685397,1.98
3162,Samsung,246258,380203,3.48
3163,Huawei,8055,499935,4.33
3164,Wings,134231,389129,3.81
3165,Xiaomi,341034,352187,3.41
3166,Dell,46415,984457,1.9
3167,Razer,45031,775956,3.36
3168,Samsung,101621,624651,2.8
3169,Lenovo,327776,582742,3.0
3170,Fujitsu,274278,365877,4.19
3171,iBall,501487,46820,4.71
3172,Zebronics,191739,64392,2.84
3173,Asus,106571,923594,1.25
3174,AXL,373353,204306,2.52
3175,Microsoft,499003,261785,4.68
3176,Gigabyte,160511,651730,2.2
3177,Tecno,186932,375845,1.13
3178,Infinix,364923,443577,1.01
3179,Primebook,36352,423780,2.09
3180,Gigabyte,494463,690538,3.65
3181,Dell,547736,239509,4.2
3182,iBall,224431,961464,4.01
3183,Honor,478370,818141,4.86
3184,Dell,505624,440118,3.16
3185,MSI,207879,369580,2.07
3186,Apple,584401,855732,4.13
3187,Dell,186194,801006,4.0
3188,Gigabyte,321935,236739,3.71
3189,Xiaomi,157170,966734,4.94
3190,ASUS,509764,974400,2.97
3191,Huawei,487735,852863,4.86
3192,Walker,512035,650061,2.5
3193,Razer,518903,677899,1.4
3194,Primebook,479371,38884,2.47
3195,Primebook,420394,176514,2.2
3196,Samsung,579154,663323,4.52
3197,AXL,246519,597276,3.0
3198,ASUS,547555,495488,2.38
3199,Asus,54194,461866,2.59
3200,Primebook,63069,374013,1.58
3201,Samsung,145237,218642,3.16
3202,Apple,430439,10338,2.0
3203,Infinix,518407,144610,3.24
3204,Samsung,198516,509937,3.53
3205,Acer,540696,947370,1.92
3206,LG,353483,656208,1.19
3207,Apple,266152,210930,1.54
3208,Primebook,95128,864218,2.59
3209,Ultimus,410585,909599,1.48
3210,Chuwi,149204,265038,2.25
3211,ASUS,135986,709307,1.21
3212,Infinix,356066,955253,1.65
3213,Samsung,557925,396932,2.27
3214,Wings,44072,585035,3.62
3215,Asus,98441,412961,2.18
3216,Apple,532625,465046,1.53
3217,Honor,447860,472137,3.95
3218,Dell,512121,771582,1.49
3219,HP,63466,377696,4.17
3220,LG,383979,21976,3.52
3221,Walker,261555,272075,4.97
3222,Chuwi,266274,150743,3.59
3223,Samsung,292732,437818,1.54
3224,Walker,472276,369300,2.07
3225,Gigabyte,334281,374034,1.17
3226,Wings,213344,136942,4.03
3227,Xiaomi,413767,822431,4.88
3228,Jio,361595,933056,4.92
3229,MSI,118312,239413,1.31
3230,Acer,140643,114146,4.9
3231,Acer,238772,691624,4.92
3232,LG,536242,479848,3.42
3233,Samsung,222463,225818,1.74
3234,Walker,335514,251829,1.01
3235,Dell,475331,454717,4.26
3236,HP,62341,101264,3.81
3237,Jio,464810,17071,2.68
3238,Jio,506315,572507,1.68
3239,HP,15412,444893,4.55
3240,Fujitsu,141889,687668,2.03
3241,Chuwi,326175,831648,2.18
3242,Samsung,217888,157791,4.24
3243,Zebronics,448661,950065,2.57
3244,Infinix,291521,365294,3.48
3245,LG,144120,559843,3.16
3246,Ninkear,131231,974142,1.0
3247,Honor,151603,158848,3.46
3248,LG,41468,567533,2.19
3249,Ninkear,146129,216708,2.97
3250,Apple,364309,209873,2.32
3251,Jio,45306,821719,2.7
3252,Chuwi,160544,678673,3.3
3253,Asus,555717,493661,1.38
3254,Fujitsu,49635,150588,1.79
3255,Asus,120675,311925,2.14
3256,Ultimus,410121,675336,4.0
3257,Jio,356339,697428,3.23
3258,Ultimus,539642,490878,2.69
3259,LG,165182,178522,1.11
3260,Chuwi,264896,967247,4.48
3261,Dell,239766,151213,4.11
3262,Asus,117386,964527,3.82
3263,Wings,25825,611978,2.61
3264,Samsung,79879,681616,4.73
3265,Lenovo,508496,168212,4.97
3266,Primebook,258545,330102,4.75
3267,Wings,375685,519204,1.03
3268,Jio,151991,361964,1.32
3269,Infinix,328769,118996,4.45
3270,AXL,162782,553994,4.18
3271,Infinix,294165,653118,1.59
3272,Ultimus,363722,348647,1.34
3273,AXL,109351,737897,2.02
3274,LG,282053,686093,4.65
3275,Gigabyte,324149,526638,3.17
3276,Gigabyte,79242,306109,4.73
3277,Avita,183756,192479,4.34
3278,Zebronics,392327,527730,4.11
3279,Apple,564006,455351,1.29
3280,Infinix,92401,949166,2.09
3281,Samsung,556466,233495,3.5
3282,Ninkear,214792,986646,3.34
3283,ASUS,461799,361148,4.86
3284,Tecno,97901,10207,2.06
3285,Ultimus,76314,255598,4.99
3286,Samsung,148712,960042,4.18
3287,Primebook,265876,889991,4.07
3288,Lenovo,535309,829245,2.99
3289,Apple,516911,623603,3.35
3290,Colorful,473824,781745,1.94
3291,Asus,181524,548131,2.96
3292,HP,74527,311221,2.29
3293,Apple,442624,849848,4.8
3294,Samsung,496179,112930,3.92
3295,Primebook,16512,587116,1.04
3296,Samsung,361178,963708,3.06
3297,Avita,90707,799218,4.04
3298,Acer,450818,587300,4.65
3299,Microsoft,400061,689640,2.6
3300,LG,50717,214383,3.22
3301,Microsoft,450188,958979,3.75
3302,HP,486925,628537,4.27
3303,Razer,564248,213848,4.91
3304,Razer,446813,523312,2.64
3305,Ultimus,439059,816829,4.02
3306,Ninkear,47688,20564,3.14
3307,Tecno,541269,473933,1.96
3308,LG,125413,448456,2.85
3309,Razer,260659,830590,3.91
3310,Primebook,309403,125557,3.84
3311,Walker,435083,19260,2.22
3312,LG,154035,828949,2.62
3313,Wings,163424,442361,2.08
3314,Chuwi,500573,530893,4.61
3315,HP,139755,246291,1.94
3316,Primebook,33395,516844,2.21
3317,Infinix,571808,656920,2.43
3318,Walker,36397,140189,2.14
3319,Colorful,373005,553091,3.99
3320,Ninkear,139327,323108,4.72
3321,Dell,346056,713453,1.37
3322,LG,319894,643062,3.11
3323,Gigabyte,567353,563388,3.35
3324,Gigabyte,549484,324808,3.66
3325,Infinix,495525,526265,1.43
3326,Lenovo,576002,521704,3.73
3327,Primebook,13001,39874,2.12
3328,Colorful,431614,860196,4.94
3329,Tecno,458655,346148,2.68
3330,Samsung,387181,428092,2.3
3331,Primebook,501741,371381,3.42
3332,Tecno,572233,395196,4.88
3333,Honor,202551,640845,1.59
3334,Wings,167955,391377,1.42
3335,Jio,65539,968621,2.33
3336,Asus,304565,507849,4.08
3337,Acer,574634,19645,4.36
3338,AXL,507387,954113,4.11
3339,Lenovo,422096,117981,2.14
3340,Samsung,236975,789145,1.39
3341,Primebook,576307,598792,4.98
3342,Apple,166684,258361,2.02
3343,Xiaomi,365001,422287,1.25
3344,Fujitsu,311123,618916,1.93
3345,AXL,402723,701364,2.89
3346,Razer,183287,834616,4.44
3347,Dell,434242,192048,2.27
3348,Colorful,35359,625539,4.61
3349,Dell,373959,276730,3.15
3350,Avita,294688,409966,4.62
3351,Dell,398319,694167,3.21
3352,MSI,228845,447523,1.38
3353,Ultimus,268960,542476,1.71
3354,Huawei,234839,49255,2.84
3355,HP,18612,161947,4.52
3356,Apple,331067,518223,1.09
3357,Microsoft,29711,590286,1.21
3358,HP,284255,429872,3.59
3359,Fujitsu,497471,754307,4.22
3360,Chuwi,101495,679472,3.26
3361,Lenovo,430415,94795,3.97
3362,Walker,331819,887435,2.72
3363,Acer,177602,61098,4.29
3364,Walker,514893,183016,1.61
3365,ASUS,205688,421390,1.33
3366,Walker,206589,628106,2.51
3367,MSI,168897,615610,2.9
3368,Chuwi,509503,621244,1.21
3369,Gigabyte,291649,411354,4.31
3370,Walker,13830,635529,1.61
3371,Microsoft,10034,87444,4.29
3372,MSI,278812,147404,2.41
3373,Wings,583050,983633,4.17
3374,Apple,478403,616392,1.97
3375,Avita,136630,305871,1.17
3376,Primebook,11140,557346,3.58
3377,Colorful,238536,893622,2.42
3378,Razer,133070,260458,3.64
3379,MSI,324225,309247,1.03
3380,Wings,246054,636743,4.47
3381,Huawei,506811,974033,2.45
3382,Tecno,374162,760777,2.32
3383,ASUS,249393,930216,2.62
3384,ASUS,108802,74641,1.48
3385,Avita,338334,184048,1.74
3386,iBall,593432,372976,3.15
3387,Primebook,422210,761208,2.98
3388,HP,306960,860902,1.83
3389,Acer,283402,537808,3.67
3390,Gigabyte,461722,268820,3.36
3391,Avita,589372,630737,4.08
3392,Tecno,596076,314093,1.5
3393,Wings,407876,481371,1.4
3394,Acer,203800,174096,3.41
3395,MSI,62899,105493,2.86
3396,Lenovo,452496,191855,1.65
3397,AXL,467954,243295,2.23
3398,Chuwi,264945,26095,4.95
3399,Apple,30960,709350,2.88
3400,ASUS,240504,233112,4.29
3401,Infinix,249821,92208,2.12
3402,HP,503064,150372,2.97
3403,Acer,461207,316328,2.69
3404,Xiaomi,121187,147320,3.77
3405,Ultimus,549962,820195,3.65
3406,Samsung,359736,335342,2.76
3407,Microsoft,45784,442804,3.89
3408,Samsung,288067,138898,4.97
3409,Zebronics,260020,777677,4.37
3410,Huawei,406723,782470,2.51
3411,Zebronics,241429,770291,1.25
3412,Tecno,56756,752034,3.38
3413,Asus,336478,216368,2.49
3414,Samsung,149817,435186,2.01
3415,HP,119478,241468,1.21
3416,Razer,62835,387473,2.71
3417,Colorful,352245,69631,2.11
3418,iBall,19696,528155,1.41
3419,Microsoft,532945,690437,2.63
3420,AXL,182781,136993,4.28
3421,Lenovo,40401,131819,3.12
3422,Ultimus,100412,971027,1.84
3423,Infinix,39202,988115,2.62
3424,Gigabyte,560281,334824,3.37
3425,Tecno,25409,759354,1.37
3426,Acer,456780,778187,4.26
3427,Samsung,508906,761252,1.7
3428,LG,146882,145483,2.07
3429,iBall,366177,102393,4.18
3430,Walker,335590,736728,2.22
3431,Infinix,356952,931433,3.06
3432,Samsung,452415,197950,1.42
3433,Dell,239575,161513,3.3
3434,Microsoft,127002,623937,2.28
3435,AXL,421203,131433,1.32
3436,Xiaomi,304306,535706,3.02
3437,Avita,129453,378088,1.76
3438,Infinix,228942,609158,2.12
3439,Honor,46359,99866,1.07
3440,Chuwi,104511,576759,4.67
3441,Microsoft,259832,264643,3.77
3442,AXL,218285,672753,2.36
3443,ASUS,174045,902547,3.16
3444,iBall,561310,629855,3.58
3445,Colorful,491823,943084,3.94
3446,Tecno,24500,554987,2.9
3447,MSI,23000,141048,4.58
3448,Apple,435520,525644,1.78
3449,Walker,229080,66927,4.08
3450,AXL,512365,444143,4.84
3451,Fujitsu,49418,679350,2.44
3452,Apple,366470,604985,4.04
3453,Honor,296967,390944,3.2
3454,Wings,568717,176218,2.85
3455,Zebronics,324209,806368,3.21
3456,Wings,374052,975124,1.55
3457,Ninkear,85282,139393,3.99
3458,Wings,105125,922817,3.51
3459,ASUS,295775,34299,2.35
3460,Honor,80574,578784,1.33
3461,Walker,574043,202440,2.12
3462,Ninkear,60984,655033,4.59
3463,MSI,284704,685065,3.04
3464,Lenovo,128477,431414,2.18
3465,ASUS,580495,22513,2.55
3466,Fujitsu,572094,201537,4.42
3467,Infinix,217950,309499,4.05
3468,Razer,264581,623518,2.24
3469,Huawei,240849,36735,3.52
3470,Jio,220878,719012,2.25
3471,Infinix,563060,794320,1.81
3472,Avita,513897,743839,4.11
3473,Walker,44594,99123,3.56
3474,HP,54623,427529,1.61
3475,Colorful,226723,419028,2.55
3476,Walker,146255,657651,3.65
3477,Tecno,283413,897252,4.32
3478,Dell,146056,382797,2.86
3479,Zebronics,401538,772933,4.07
3480,Infinix,255869,975539,2.77
3481,LG,301381,683777,1.13
3482,Xiaomi,514639,732757,2.82
3483,Razer,419109,631012,3.53
3484,Razer,594005,630960,4.59
3485,Chuwi,520699,517009,3.19
3486,Microsoft,135878,686136,2.54
3487,Razer,480817,889011,4.9
3488,Tecno,50144,761530,4.86
3489,Apple,139673,22734,1.91
3490,Avita,329828,391672,2.13
3491,Infinix,373366,507030,4.91
3492,LG,542254,206336,4.95
3493,iBall,223923,726625,2.3
3494,Samsung,424079,240001,1.91
3495,Ninkear,212755,886508,3.26
3496,Ultimus,90898,122158,4.6
3497,Xiaomi,202848,562846,3.17
3498,Samsung,112536,865105,1.21
3499,Primebook,103117,857661,4.29
3500,LG,308435,905764,2.92
3501,Acer,496962,211804,3.46
3502,Microsoft,37275,842941,1.68
3503,MSI,258619,441160,4.49
3504,Ninkear,105057,129582,4.69
3505,Apple,67912,946993,1.22
3506,Primebook,365918,318294,2.87
3507,ASUS,114167,841077,3.29
3508,Jio,409897,658555,4.34
3509,Jio,328477,991196,1.84
3510,Primebook,30029,501770,1.55
3511,Huawei,358210,299161,1.11
3512,MSI,169450,464708,3.69
3513,Walker,553890,618830,1.99
